;rooms;bathrooms;value_price_clp;value_price_currency_clp;value_price_uf;value_price_currency_uf;parking;url;type_action;type_property;type_province;latitude;longitude;page;region;type_searching;type_house;date_publish;code_publication;img_element;Unnamed: 0
5271;7.0;2.0;1.500.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/recoleta/casa/excelente-oportunidad-de-arriendo-comercial-14397/27752492;Arriendo Mensual;Casa;Recoleta;;;105;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;09/12/2023;27752492;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/recoleta/0/320708186d0c4323b7ca31b48762ba08.jpeg;
5272;6.0;4.0;2.300.000;$;;;6.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/casa/casa-comercial-cercano-metro-estadio-nacion-8215/27744825;Arriendo Mensual;Casa;Ñuñoa;;;105;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;09/12/2023;27744825;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/nunoa/0/de3c66532dc24c96b44f9f4275232709.jpeg;
5273;5.0;5.0;2.100.000;$;;;3.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/penalolen/casa/casa-en-las-perdices-comuna-de-penalolen-2061/27688346;Arriendo Mensual;Casa;Peñalolén;;;105;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;08/12/2023;27688346;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/penalolen/0/53750c16c0b94e4eb95ee64bf25959ce.jpeg;
5274;7.0;2.0;;;135;UF;7.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/casa/avenida-portugal-3654/27679679;Arriendo Mensual;Casa;Santiago;;;105;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;08/12/2023;27679679;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/santiago/0/8c86e4c371084820a9cc86f298ab9809.jpeg;
5275;4.0;3.0;2.300.000;$;;;6.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/nunoa/casa/crescente-errazuriz-2066-5607/27656176;Arriendo Mensual;Casa;Ñuñoa;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;08/12/2023;27656176;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/nunoa/0/e8b91ef3311745e493cc9ce1835109b1.jpeg;
5276;7.0;5.0;7.000.000;$;;;10.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/las-condes/casa/camino-el-alba-casa-5mil-metros-terreno-1596/27597938;Arriendo Mensual;Casa;Las Condes;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;07/12/2023;27597938;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/las-condes/0/7682a72c50704733bbc8824f58bbe974.jpeg;
5277;4.0;3.0;;;50;UF;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/cerrillos/casa/cerrillo-1000-5637/27576386;Arriendo Mensual;Casa;Cerrillos;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;07/12/2023;27576386;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/cerrillos/0/f5ed76af559e474a9fc127088592776d.jpeg;
5278;4.0;4.0;;;104;UF;4.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/las-condes/casa/camino-otonal-san-ramon/27520913;Arriendo Mensual;Casa;Las Condes;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;06/12/2023;27520913;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/las-condes/0/88e8c102a58f4d6d8619f36f7187d237.jpeg;
5279;5.0;5.0;;;95;UF;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/las-condes/casa/camino-otonal-los-dominicos/27468865;Arriendo Mensual;Casa;Las Condes;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;05/12/2023;27468865;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/las-condes/0/c12ff2b53145424da2320e7cc9d87e06.jpeg;
5280;5.0;4.0;;;43;UF;2.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/las-condes/casa/republica-de-honduras-san-carlos-de-apoquindo/27319033;Arriendo Mensual;Casa;Las Condes;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;02/12/2023;27319033;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/las-condes/0/4b40f8ae871e4ce690e2c4323a852173.jpeg;
5281;3.0;3.0;;;28;UF;1.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/casa/alto-macul/27295924;Arriendo Mensual;Casa;La Florida;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;02/12/2023;27295924;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/la-florida/0/e17f9b7ac064419f94c2c77e42618804.jpeg;
5282;3.0;3.0;;;28;UF;1.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/la-florida/casa/alto-macul/27295907;Arriendo Mensual;Casa;La Florida;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;02/12/2023;27295907;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/la-florida/0/01c311ae71f44986929bdbef3fd5527c.jpeg;
5283;;5.0;5.500.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/providencia/casa/bellavista-mallinkrodt/27247209;Arriendo Mensual;Casa;Providencia;;;106;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;01/12/2023;27247209;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/providencia/0/7ece6a0a3ab647e6baf4d5d0a2bfc1f2.jpeg;
5284;3.0;2.0;;;4.100;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/tucapel-jimenez-76/30990843;Venta;Departamento;Santiago;;;24;region-metropolitana-de-santiago-rm;venta;departamento;31/01/2024;30990843;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/900567209f854cde9a3cfa4c32cd528d.jpeg;
5285;2.0;1.0;120.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/nunoa/departamento/pericles-1343/21647047;Venta;Departamento;Ñuñoa;;;24;region-metropolitana-de-santiago-rm;venta;departamento;31/01/2024;21647047;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/nunoa/0/4cb57c01c6284017a753f946226207fa.jpeg;
5286;2.0;2.0;;;4.000;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/san-miguel/departamento/florencia-1193/30808219;Venta;Departamento;San Miguel;;;24;region-metropolitana-de-santiago-rm;venta;departamento;28/01/2024;30808219;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/san-miguel/0/3387f4d57e344d668b7f9bddd4ec1ee9.jpeg;
5287;3.0;2.0;;;2.690;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/departamento-3d-2b-1e-1bo-calle-libertad-1473-santiago/30690796;Venta;Departamento;Santiago;;;25;region-metropolitana-de-santiago-rm;venta;departamento;26/01/2024;30690796;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/2b558fb0d22a496f9e716d9ea0bb6005.jpeg;
5288;2.0;2.0;;;6.500;UF;2.0;https://chilepropiedades.cl/ver-publicacion/venta/providencia/departamento/malaquias-concha-310/30497370;Venta;Departamento;Providencia;;;25;region-metropolitana-de-santiago-rm;venta;departamento;23/01/2024;30497370;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/providencia/0/ec85d965aa934381b1d8229446443e64.jpeg;
5289;3.0;2.0;235.000.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/venta/nunoa/departamento/plaza-egana/23584861;Venta;Departamento;Ñuñoa;;;25;region-metropolitana-de-santiago-rm;venta;departamento;23/01/2024;23584861;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/nunoa/0/9de7a1301f1e4d11a661c4379da7d4ae.jpeg;
5290;2.0;2.0;;;6.300;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/nunoa/departamento/jose-domingo-canas-1585/30428518;Venta;Departamento;Ñuñoa;;;25;region-metropolitana-de-santiago-rm;venta;departamento;22/01/2024;30428518;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/nunoa/0/2e316a42d0ab42c2b78e93b0616f1859.jpeg;
5291;3.0;2.0;;;4.500;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/la-florida/departamento/av-vicuna-mackenna-pte-6100/25091151;Venta;Departamento;La Florida;;;25;region-metropolitana-de-santiago-rm;venta;departamento;19/01/2024;25091151;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/la-florida/0/bd1e0c3c45fb40db83fa77439a845af2.jpeg;
5292;2.0;2.0;;;2.400;UF;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/mapocho-1522/24570917;Venta;Departamento;Santiago;;;25;region-metropolitana-de-santiago-rm;venta;departamento;15/01/2024;24570917;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/c31dab94195748e09c066ae6f2313bc8.jpeg;
5293;1.0;1.0;;;1.700;UF;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/libertad-rosas/28440737;Venta;Departamento;Santiago;;;25;region-metropolitana-de-santiago-rm;venta;departamento;11/01/2024;28440737;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/3f2e5fb2abc9471e86b57f967d71a4a1.jpeg;
5294;3.0;2.0;;;3.690;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/maipu/departamento/sta-corina-101/27903484;Venta;Departamento;Maipú;;;25;region-metropolitana-de-santiago-rm;venta;departamento;10/01/2024;27903484;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/maipu/0/7b62a8fa26de4cfeb920b2b3a7f2280a.jpeg;
5295;3.0;2.0;;;5.800;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/huechuraba/departamento/huechuraba/29605622;Venta;Departamento;Huechuraba;;;25;region-metropolitana-de-santiago-rm;venta;departamento;09/01/2024;29605622;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/huechuraba/0/477aea2f3ad4452b8c5263100d6245ba.jpeg;
5296;3.0;2.0;;;4.200;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/estacion-central/departamento/amplio-y-luminoso-depto-3d-2b-estac-y-bodega-valle-verde/29400173;Venta;Departamento;Estación Central;;;25;region-metropolitana-de-santiago-rm;venta;departamento;05/01/2024;29400173;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/estacion-central/0/cd96d98ad9b543fea56c8207d01fa4c3.jpeg;
5297;2.0;1.0;79.500.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/acogedor-departamento-2d-1b-bodega/15820771;Venta;Departamento;Santiago;;;26;region-metropolitana-de-santiago-rm;venta;departamento;05/01/2024;15820771;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/0deaa29836184b1588e146826b3084bf.jpeg;
5298;3.0;2.0;;;7.200;UF;2.0;https://chilepropiedades.cl/ver-publicacion/venta/nunoa/departamento/duble-almeyda-metro-mons-eyzaguirre/29310362;Venta;Departamento;Ñuñoa;;;26;region-metropolitana-de-santiago-rm;venta;departamento;05/01/2024;29310362;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/nunoa/0/4426a64c807b41feb806fda166557170.jpeg;
5299;4.0;3.0;170.000.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/venta/puente-alto/casa/independencia/30941602;Venta;Casa;Puente Alto;;;25;region-metropolitana-de-santiago-rm;venta;casa;30/01/2024;30941602;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/puente-alto/0/593e2d89aeab465d9065a1629d3c4a4a.jpeg;
5300;3.0;1.0;;;3.477;UF;2.0;https://chilepropiedades.cl/ver-publicacion/venta/cerrillos/casa/antilhue-429/30717852;Venta;Casa;Cerrillos;;;25;region-metropolitana-de-santiago-rm;venta;casa;27/01/2024;30717852;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/cerrillos/0/37b6b3cbfd5040ab89a08f7b42d37347.jpeg;
5301;3.0;1.0;;;3.560;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/puente-alto/casa/los-dominicos/30508045;Venta;Casa;Puente Alto;;;25;region-metropolitana-de-santiago-rm;venta;casa;23/01/2024;30508045;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/puente-alto/0/e29d5e9dcb4344f2a90ff2368cc1c755.jpeg;
5302;4.0;3.0;;;4.950;UF;2.0;https://chilepropiedades.cl/ver-publicacion/venta/maipu/casa/argentina/30503574;Venta;Casa;Maipú;;;25;region-metropolitana-de-santiago-rm;venta;casa;23/01/2024;30503574;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/maipu/0/26d7784deaa7482bad0f1d4ab068f449.jpeg;
5303;4.0;2.0;;;5.000;UF;4.0;https://chilepropiedades.cl/ver-publicacion/venta/maipu/casa/manuel-rengifo/30499972;Venta;Casa;Maipú;;;25;region-metropolitana-de-santiago-rm;venta;casa;23/01/2024;30499972;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/maipu/0/e766c9d65a7e4fe6aabf7c7eb21721a6.jpeg;
5304;3.0;3.0;159.000.000;$;;;2.0;https://chilepropiedades.cl/ver-publicacion/venta/buin/casa/camino-buin-maipo/23257496;Venta;Casa;Buin;;;25;region-metropolitana-de-santiago-rm;venta;casa;23/01/2024;23257496;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/buin/0/0e6c8b73e9644f68b6360bab779787a5.jpeg;
5305;3.0;1.0;;;6.478;UF;;https://chilepropiedades.cl/ver-publicacion/venta/cerrillos/casa/buzeta/13532585;Venta;Casa;Cerrillos;;;25;region-metropolitana-de-santiago-rm;venta;casa;22/01/2024;13532585;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/cerrillos/0/bc7b84f241f34f37a605b45a754a5e74.jpeg;
5306;3.0;2.0;110.000.000;$;;;1.0;https://chilepropiedades.cl/ver-publicacion/venta/maipu/casa/antilope-1051/21307233;Venta;Casa;Maipú;;;25;region-metropolitana-de-santiago-rm;venta;casa;12/01/2024;21307233;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/maipu/0/1c6034ab4dc34e878c34a37920d0458b.jpeg;
5307;3.0;2.0;;;9.450;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/nunoa/casa/townhouse-nueva-sin-comision/29832158;Venta;Casa;Ñuñoa;;;26;region-metropolitana-de-santiago-rm;venta;casa;12/01/2024;29832158;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/nunoa/0/6ffa66ebc27c47138f5a7bece32acd9b.jpeg;
5308;7.0;7.0;;;64.000;UF;10.0;https://chilepropiedades.cl/ver-publicacion/venta/lo-barnechea/casa/bernardo-larrain-con-panoramica-sur-molino/29601323;Venta;Casa;Lo Barnechea;;;26;region-metropolitana-de-santiago-rm;venta;casa;09/01/2024;29601323;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/lo-barnechea/0/e1ad93832d12495da6d021945b516ea4.jpeg;
5309;4.0;4.0;;;65.100;UF;8.0;https://chilepropiedades.cl/ver-publicacion/venta/lo-barnechea/casa/los-nogales/29600891;Venta;Casa;Lo Barnechea;;;26;region-metropolitana-de-santiago-rm;venta;casa;09/01/2024;29600891;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/lo-barnechea/0/82f9ef6c8436448fbb15f18bf14d06a7.jpeg;
5310;3.0;3.0;;;16.600;UF;;https://chilepropiedades.cl/ver-publicacion/venta/colina/casa/avenida-jose-rabat-san-anselmo-piedra-roja/29395591;Venta;Casa;Colina;;;26;region-metropolitana-de-santiago-rm;venta;casa;05/01/2024;29395591;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/colina/0/5e54fbfba66742ca943060e90ccda124.jpeg;
5311;3.0;3.0;;;13.500;UF;;https://chilepropiedades.cl/ver-publicacion/venta/colina/casa/colegio-san-anselmo-piedra-roja-chicureo/29395450;Venta;Casa;Colina;;;26;region-metropolitana-de-santiago-rm;venta;casa;05/01/2024;29395450;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/colina/0/a7b91b821ea74cc3be65b77ee182a693.jpeg;
5312;7.0;4.0;;;10.860;UF;3.0;https://chilepropiedades.cl/ver-publicacion/venta/quinta-normal/casa/hoevel-4548-y-4558/11700213;Venta;Casa;Quinta Normal;;;26;region-metropolitana-de-santiago-rm;venta;casa;03/01/2024;11700213;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/quinta-normal/0/cf96309d53fd49bda5779a153ffdae0c.jpeg;
5313;2.0;1.0;60.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/la-granja/casa/isla-tenglo/29114175;Venta;Casa;La Granja;;;26;region-metropolitana-de-santiago-rm;venta;casa;02/01/2024;29114175;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/casa/la-granja/0/7e3888712583433cb8fff0b6af40095a.jpeg;
5314;3.0;1.0;400.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/el-bosque/departamento/avenida-ochagavia/30912669;Arriendo Mensual;Departamento;El Bosque;;;19;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;30/01/2024;30912669;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/el-bosque/0/2ae344e130904db784f2f29972368517.jpeg;
5315;1.0;1.0;350.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/manuel-rodriguez-694/30496112;Arriendo Mensual;Departamento;Santiago;;;19;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;23/01/2024;30496112;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/971fec72c0a545e99f0a935ba130b73d.jpeg;
5316;1.0;1.0;280.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/santo-domingo/30169451;Arriendo Mensual;Departamento;Santiago;;;19;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;18/01/2024;30169451;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/fff93ca918234f5380bfcc861c2d7ef1.jpeg;
5317;1.0;1.0;500.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/estacion-central/departamento/radal-066/30025236;Arriendo Mensual;Departamento;Estación Central;;;19;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;16/01/2024;30025236;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/estacion-central/0/e91ca5d2801e4bb6828d446b791b299f.jpeg;
5318;2.0;2.0;435.000;$;;;;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/argomedo-65/29836159;Arriendo Mensual;Departamento;Santiago;;;19;region-metropolitana-de-santiago-rm;arriendo-mensual;departamento;12/01/2024;29836159;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/departamento/santiago/0/3e0fa9e9006a4892910c6d60f6566d8a.jpeg;
5319;3.0;2.0;2.850.000;$;;;5.0;https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/las-condes/casa/cerro-calan/29601470;Arriendo Mensual;Casa;Las Condes;;;3;region-metropolitana-de-santiago-rm;arriendo-mensual;casa;09/01/2024;29601470;https://cf.chilepropiedades.cl/imagenes/publicacion/arriendo-mensual/casa/las-condes/0/a16e72ed53974d269e73fffc5692d09a.jpeg;
5320;2.0;1.0;46.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/san-ramon/departamento/avenida-ossa/29843952;Venta;Departamento;San Ramón;;;23;region-metropolitana-de-santiago-rm;venta;departamento;27/02/2024;29843952;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/san-ramon/0/90e6e97a44d949f08c6aec430abf90e0.jpeg;
5321;3.0;1.0;70.000.000;$;;;;https://chilepropiedades.cl/ver-publicacion/venta/quinta-normal/departamento/cruchaga-montt/30629061;Venta;Departamento;Quinta Normal;;;23;region-metropolitana-de-santiago-rm;venta;departamento;27/02/2024;30629061;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/quinta-normal/0/780e19257f8e4cc6b9631fb2fb99e4c9.jpeg;
5322;1.0;1.0;;;1.990;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/estacion-central/departamento/coronel-godoy-0128/20991313;Venta;Departamento;Estación Central;;;23;region-metropolitana-de-santiago-rm;venta;departamento;22/02/2024;20991313;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/estacion-central/0/12c5bb977d9548fb904b85e1e907c340.jpeg;
5323;3.0;2.0;;;5.420;UF;;https://chilepropiedades.cl/ver-publicacion/venta/santiago/departamento/paseo-bulnes/32110440;Venta;Departamento;Santiago;;;23;region-metropolitana-de-santiago-rm;venta;departamento;17/02/2024;32110440;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/santiago/0/04aea1a542634744a1c92a2f7eb5c243.jpeg;
5324;3.0;3.0;;;12.500;UF;1.0;https://chilepropiedades.cl/ver-publicacion/venta/vitacura/departamento/av-kennedy/31945347;Venta;Departamento;Vitacura;;;24;region-metropolitana-de-santiago-rm;venta;departamento;15/02/2024;31945347;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/vitacura/0/b71f9ea5e5f84a60a2561cce8ea3eb64.jpeg;
5325;2.0;2.0;;;7.200;UF;2.0;https://chilepropiedades.cl/ver-publicacion/venta/lo-barnechea/departamento/el-gabino-13950/15908716;Venta;Departamento;Lo Barnechea;;;24;region-metropolitana-de-santiago-rm;venta;departamento;14/02/2024;15908716;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/lo-barnechea/0/3bce39f3fef349bdab206890966e96b3.jpeg;
5326;1.0;1.0;;;2.190;UF;;https://chilepropiedades.cl/ver-publicacion/venta/la-cisterna/departamento/sta-clara-349/21319699;Venta;Departamento;La Cisterna;;;24;region-metropolitana-de-santiago-rm;venta;departamento;14/02/2024;21319699;https://cf.chilepropiedades.cl/imagenes/publicacion/venta/departamento/la-cisterna/0/223556d2cd204d0e8658bdc100d8821e.jpeg;
